ItemID;SessionID;CategoryID;UnitID;ItemName;ItemCode;BuyPrice;RetailPrice;Price1;Qty1;Price2;Qty2;Weight;MinimumStock;CreatedDate;CreatedBy;ModifiedDate;ModifiedBy
460;;1;1;STANG JEPIT DRAG 4 UKURAN MERK RIDE IT;SPC10717_4;44620;67000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
461;;1;1;DUDUKAN PLAT NO BESI VIXION;SPC10717_5;12125;20000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
462;;1;1;HANDLE SET STELAN MOTTO GP;SPC10717_6;46560;70000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
463;;1;1;PERCVT VARIO KTC 1500 RPM;SPC4518_1;76630;114000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
464;;1;1;PER OTOMATIS KOPLING MIO KTC 1500 RPM;SPC4518_2;28130;43000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
465;;1;1;PER OTOMATIS KOPLING VARIO KTC 1500 RPM;SPC4518_3;28130;43000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
466;;1;1;SARUNG MOTOR STANDAR KARET URBAN;SPC4518_4;77600;115000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
467;;1;1;RELAY KLAKSON KOTAK SINAGAWA;SPC7317_1;92150;135000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
468;;1;1;KLEMAN KNALPOT WARNA MODISH;SPC7317_2;10670;16000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
469;;1;1;JARING HELM HITAM POSH;SPC7317_3;7275;11000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
470;;1;1;TABUNG OLI SAMPING POLOS;SPC7317_4;5092.5;8000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
471;;1;1;STANG MDR BISON;SPC7317_5;24250;35000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
472;;2;1;MANGKOK GANDA SUPRA FIAY;SR2118_1;51100;72000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
473;;2;1;COMSUR FU IP;SR2118_10;41000;58000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
474;;2;1;SWIT STATER VARIO ALTI;SR2118_11;30600;43000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
475;;2;1;DISC PAD MIO ASPIRA;SR2118_12;21060;30000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
476;;2;1;DISC PAD MIO NEW ASPIRA;SR2118_13;21060;30000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
477;;2;1;KRAN BENSIN NEOTEK;SR2118_14;22500;32000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
478;;2;1;VIXION NEW IP;SR2118_17;121275;242550;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
479;;2;1;FLASER RITING 12 VOLT MERK WILZ;SR2118_18;6500;10000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
480;;2;1;SWIT REM JUPITER ;SR2118_19;6000;9000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
481;;2;1;KANPAS GANDA SUPRA FICY;SR2118_2;43150;62000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
482;;2;1;ROLER VARIO 8,9,10;SR2118_20;21500;32000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
483;;2;1;ROLER SPIN;SR2118_21;21500;32000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
484;;2;1;OLI GARDAN YAMAHA;SR2118_3;11000;16000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
485;;2;1;OLI GARDAN ALTI;SR2118_4;12000;17000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
486;;2;1;KIPROX MIO;SR2118_5;48900;69000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
487;;2;1;BUSI MX;SR2118_6;12500;18000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
488;;2;1;G301 ASPIRA;SR2118_7;12000;17000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
489;;2;1;G201 ASPIRA;SR2118_8;9500;14000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
490;;2;1;G300 ASPIRA;SR2118_9;11500;17000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
491;;2;1;schok yss matic;t11517_1;260000;375000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
492;;2;1;GANTUNGAN BRG ROBOT;t11517_10;9000;15000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
493;;2;1;GANTUNGAN BRG CROM;t11517_11;9000;15000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
494;;2;1;CAIRAN BAN TUBLES;t11517_12;20000;30000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
495;;2;1;KAWAT AQUA;t11517_13;8000;15000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
496;;2;1;BOLAM BBK 2 SISI;t11517_14;25000;375000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
